PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
14027,0,0,1.090769999996695,-90.65641063870862,92.87641759068356,0,0,0,0
14028,0,0,1.1285700000019858,-93.24979442963377,95.86060948428349,0,0,0,0
14029,0,0,1.1698699999988946,-95.76200146274641,98.75941319708363,0,0,0,0
14030,0,0,1.2521699999934697,-98.12595409760252,101.50984044317738,0,0,0,0
14031,0,0,1.4011699999983591,-100.82236523227766,104.61543126255856,0,0,0,0
14032,0,0,1.3954700000043374,-103.39316600980237,107.60401768740849,0,0,0,0
14033,0,0,1.54397000000003,-106.13919872837141,110.75440831333981,0,0,0,0
14034,0,0,1.6240700000062986,-109.42435497650877,114.53419346865849,0,0,0,0
14035,0,0,1.6817699999965896,-112.31418652134016,117.86878819615231,0,0,0,0
14036,0,0,1.7531699999975388,-114.75455516995862,120.65980382022099,0,0,0,0
14037,0,0,1.7911699999980044,-116.64218945102766,122.80799718145863,0,0,0,0
14038,0,0,1.8554699999961883,-119.54099315823987,126.19660801943974,0,0,0,0
14039,0,0,1.9427699999951926,-121.93180126743391,128.9652237430273,0,0,0,0
14040,0,0,1.9617699999954255,-123.30258984165266,130.60560460333363,0,0,0,0
14041,0,0,1.921270000006956,-123.54856151947752,130.84663243443356,0,0,0,0
14042,0,0,1.9382699999997328,-123.81937450962141,131.05940098912106,0,0,0,0
14043,0,0,1.9291700000042908,-125.26200146088377,132.03919835333363,0,0,0,0
14044,0,0,2.040070000000327,-118.59775585727766,138.08064122256474,0,0,0,0
14045,0,0,2.039869999994238,-117.86679882602766,136.31880040225224,0,0,0,0
14046,0,0,1.9990699999999322,-115.09818310337141,133.09498448614613,0,0,0,0
14047,0,0,1.777070000000407,-109.08799023227766,126.12000889834599,0,0,0,0
14048,0,0,1.5390700000001232,-105.06717724399641,121.51179356724606,0,0,0,0
14049,0,0,1.4033700000012175,-101.11216015229002,116.98762364443974,0,0,0,0
14050,0,0,1.3236699999991686,-97.76841015415266,113.14063878208981,0,0,0,0
14051,0,0,1.1893699999939997,-94.15500683384016,108.94599766787724,0,0,0,0
14052,0,0,1.0554699999930506,-90.9971699216403,105.29664464053349,0,0,0,0
14053,0,0,1.0114699999986385,-86.98819775180891,100.67658848818974,0,0,0,0
14054,0,0,0.9070700000021077,-82.75180859165266,95.77479405459599,0,0,0,0
14055,0,0,0.7340700000000595,-75.96836132416502,87.99079747256474,0,0,0,0
14056,0,0,0.5452700000035691,-72.00760693335906,83.41279454380856,0,0,0,0
14057,0,0,0.4816699999949776,-68.67575878696516,79.53559727725224,0,0,0,0
14058,0,0,0.32627000000601925,-64.94260449009016,75.20319981724606,0,0,0,0
14059,0,0,0.1317699999939066,-58.42301220493391,67.65901036412106,0,0,0,0
14060,0,0,-0.08592999999942208,-54.09055370884016,62.66139073521481,0,0,0,0
14061,0,0,-0.2901299999927289,-50.692787593696266,58.70643468052731,0,0,0,0
14062,0,0,-0.23613000000355555,-46.510170406196266,53.882643175689736,0,0,0,0
14063,0,0,-0.27803000000031375,-42.537392085883766,49.274610949127236,0,0,0,0
14064,0,0,-0.19832999999826484,-39.79880566382781,48.836988878814736,0,0,0,0
14065,0,0,-0.22423000000608795,-38.79776806430891,48.95838780552731,0,0,0,0
14066,0,0,-0.26153000000218185,-37.82737011136487,49.232618761627236,0,0,0,0
14067,0,0,-0.26833000000524976,-37.299965328071266,49.44819493443356,0,0,0,0
14068,0,0,-0.29593000000627967,-37.132179683540016,49.55622716099606,0,0,0,0
14069,0,0,-0.3692299999953832,-35.14279979886487,51.30000157505856,0,0,0,0
14070,0,0,-0.4098300000031543,-34.034157222602516,52.25062413458363,0,0,0,0
14071,0,0,-0.5042300000049238,-32.22055858792737,53.77680821568356,0,0,0,0
14072,0,0,-0.8445300000011287,-26.444008296821266,58.76240391973988,0,0,0,0
14073,0,0,-0.9257300000014368,-21.46640820102766,63.108839463820914,0,0,0,0
14074,0,0,-1.0473300000000165,-17.38358349399641,66.64820713960216,0,0,0,0
14075,0,0,-1.1295300000046211,-12.685585447121412,70.69898839053349,0,0,0,0
14076,0,0,-1.404129999994126,-4.767799800727516,77.58619542178349,0,0,0,0
14077,0,0,-1.5059299999999496,0.10604052944108844,81.70100255068974,0,0,0,0
14078,0,0,-1.607629999997613,7.496421388816088,88.13264317475841,0,0,0,0
14079,0,0,-1.8565300000035734,12.362205082084984,92.43122716099606,0,0,0,0
14080,0,0,-1.8845299999944984,13.329001958947629,93.34199376348988,0,0,0,0
14081,0,0,-1.8907299999981717,13.856406742241234,94.40461583193974,0,0,0,0
14082,0,0,-1.968030000002642,14.024192386772484,97.10523839053349,0,0,0,0
14083,0,0,-2.0902300000006164,13.680625492241234,98.40742344912724,0,0,0,0
14084,0,0,-2.089130000006577,10.516624025534838,102.06678624302731,0,0,0,0
14085,0,0,-2.0425300000050868,6.417808109428734,106.80464024693356,0,0,0,0
14086,0,0,-1.9423300000043184,2.2791972677223384,111.57459874395863,0,0,0,0
14087,0,0,-1.8932300000005,-2.0113911111839116,116.58424229771481,0,0,0,0
14088,0,0,-1.8170300000046211,-5.846413083840162,121.01838536318974,0,0,0,0
14089,0,0,-1.7970300000005466,-9.377785152290016,125.04524083193974,0,0,0,0
14090,0,0,-1.8393300000015245,-13.684364740271121,130.0228409305273,0,0,0,0
14091,0,0,-1.7256299999998248,-20.73136181430891,138.10859532505856,0,0,0,0
14092,0,0,-1.7732300000051566,-26.63578075962141,144.9398331180273,0,0,0,0
14093,0,0,-1.6888299999981484,-30.86240429477766,149.80561681036488,0,0,0,0
14094,0,0,-1.640429999998247,-35.04099315823987,154.61543126162724,0,0,0,0
14095,0,0,-1.5607299999964255,-38.54038281040266,158.6742081180273,0,0,0,0
14096,0,0,-1.3883300000005931,-43.12656445102766,163.95539708287106,0,0,0,0
14097,0,0,-1.3859299999998314,-46.857765621040016,168.2697891727148,0,0,0,0
14098,0,0,-1.383930000000106,-50.59696240024641,172.60822911318974,0,0,0,0
14099,0,0,-1.3819299999996986,-54.74356884555891,177.3781876092835,0,0,0,0
14100,0,0,-1.3779299999995658,-58.810402339790016,182.060194445221,0,0,0,0
14101,0,0,-1.363330000006414,-61.02359814243391,184.6648087039648,0,0,0,0
14102,0,0,-1.2831299999951682,-61.45676464634016,185.10883946475224,0,0,0,0
14103,0,0,-1.2322299999931658,-61.958412593696266,185.47382969912724,0,0,0,0
14104,0,0,-1.123229999996198,-62.761391109321266,185.9351944461523,0,0,0,0
14105,0,0,-0.984330000005599,-64.96378368744627,186.18684239537106,0,0,0,0
14106,0,0,-0.9619299999998532,-66.46201366791502,185.605604601471,0,0,0,0
14107,0,0,-0.9476299999941205,-66.75559277134016,185.377821398346,0,0,0,0
14108,0,0,-0.8899299999999641,-69.12259716773406,183.3524307742773,0,0,0,0
14109,0,0,-0.7199300000055757,-74.2800068357028,178.90620274600224,0,0,0,0
14110,0,0,-0.4024300000009191,-79.17758983979002,174.65559239443974,0,0,0,0
14111,0,0,0.13056999999511731,-87.15940136322752,167.76038975678966,0,0,0,0
14112,0,0,0.48326999999821396,-93.39139599213377,162.36738438662724,0,0,0,0
14113,0,0,1.0518699999966827,-102.02036327915266,154.8969864374085,0,0,0,0
14114,0,0,1.522370000007271,-111.15256542572752,147.0269913211523,0,0,0,0
14115,0,0,1.761669999993586,-117.47257275180891,141.58003087286488,0,0,0,0
14116,0,0,1.878070000000065,-118.32938427524641,140.1657852664648,0,0,0,0
14117,0,0,-0.31363000000320085,-82.88779491977766,181.96320958287106,0,0,0,0
14118,0,0,-0.4229299999998659,-79.98740429477766,184.4380020624085,0,0,0,0
14119,0,0,-0.701329999995238,-76.48197216587141,187.46418614443974,0,0,0,0
14120,0,0,-1.1105300000043883,-70.12155956635252,192.9799942499085,0,0,0,0
14121,0,0,-2.2459300000035967,-27.00681347446516,230.4768204217835,0,0,0,0
14122,0,0,-2.3495300000057853,-24.08835644321516,232.92780919131474,0,0,0,0
14123,0,0,-2.4022300000059715,-20.01975292759016,236.46320958193974,0,0,0,0
14124,0,0,-2.8469300000000715,-1.1669697207398713,256.15778966099606,0,0,0,0
14125,0,0,-2.8469300000000715,-0.6497578085400164,256.1670059695898,0,0,0,0
14126,0,0,-2.8468299999939575,-0.13779491977766156,256.24323887881474,0,0,0,0
14127,0,0,-2.8469300000000715,-0.03580517368391156,256.2822403436585,0,0,0,0
14128,0,0,-2.8468299999939575,0.05800586147233844,256.33820958193974,0,0,0,0
14129,0,0,-2.8269299999946327,0.1408305703662336,256.4094376102148,0,0,0,0
14130,0,0,-2.946429999995331,2.4461894570849836,258.43183751162724,0,0,0,0
14131,0,0,-2.959130000001693,5.174399904441088,260.8452286258398,0,0,0,0
14132,0,0,-3.0092299999945737,7.475425295066088,262.89460606724606,0,0,0,0
14133,0,0,-3.021829999996868,9.484214357566088,264.68781895693974,0,0,0,0
14134,0,0,-3.038029999995075,11.821189457084984,266.7866348758398,0,0,0,0
14135,0,0,-3.0282299999952613,14.571799806784838,269.21363682989613,0,0,0,0
14136,0,0,-3.0325299999957736,16.405417972709984,270.8584122195898,0,0,0,0
14137,0,0,-3.008929999995331,18.40541797084734,272.62922520693974,0,0,0,0
14138,0,0,-3.01373000000504,21.304038578178734,275.1684097763209,0,0,0,0
14139,0,0,-3.0150299999940273,23.771445804741234,277.2942032342835,0,0,0,0
14140,0,0,-2.9785300000066,26.620811039116234,279.7436050916149,0,0,0,0
14141,0,0,-2.986029999999033,28.544395023491234,281.43342442662106,0,0,0,0
14142,0,0,-3.028330000000011,31.06563525600359,283.64460606631474,0,0,0,0
14143,0,0,-3.078030000003224,32.535239750053734,284.75898595005856,0,0,0,0
14144,0,0,-3.171329999996402,34.95619921898469,286.1178116336523,0,0,0,0
14145,0,0,-3.1808299999965186,37.46382861537859,287.23243565802113,0,0,0,0
14146,0,0,-3.1898300000015354,39.73738818382844,287.8852066541149,0,0,0,0
14147,0,0,-3.2177300000029447,43.27901416225359,288.7362198367773,0,0,0,0
14148,0,0,-3.3666300000026297,47.96480517787859,289.71284337193356,0,0,0,0
14149,0,0,-3.3815299999977526,50.355796390678734,290.26423497256474,0,0,0,0
14150,0,0,-3.4261300000061112,53.525840335991234,291.0012344842835,0,0,0,0
14151,0,0,-3.504230000004924,56.64778857631609,291.7321915155335,0,0,0,0
14152,0,0,-3.4737299999966638,58.008018070366234,292.0557999149023,0,0,0,0
14153,0,0,-3.408729999994563,46.29543261928484,272.40058751255856,0,0,0,0
14154,0,0,-3.263929999999988,40.04201465053484,270.89839024600224,0,0,0,0
14155,0,0,-3.048030000004161,32.753989750053734,269.09419102818356,0,0,0,0
14156,0,0,-3.055929999999904,30.16542773647234,267.907606554596,0,0,0,0
14157,0,0,-3.053929999999724,26.03664356051013,266.0260147586523,0,0,0,0
14158,0,0,-3.0516299999998466,22.53121142787859,263.27558751255856,0,0,0,0
14159,0,0,-3.067829999998281,19.51699023647234,260.62702794224606,0,0,0,0
14160,0,0,-2.9941300000051854,12.529990726616234,254.31098790318356,0,0,0,0
14161,0,0,-2.9840300000059017,7.862021978478879,250.1464371200709,0,0,0,0
14162,0,0,-2.975130000004498,7.298789554741234,249.5949844842835,0,0,0,0
14163,0,0,-2.642330000001408,-4.009193841833621,239.2960342899023,0,0,0,0
14164,0,0,-2.62793000000093,-5.441383786965162,238.5949844852148,0,0,0,0
14165,0,0,-2.6447299999989866,-9.929604001808912,234.66999669317738,0,0,0,0
14166,0,0,-2.52173000000667,-15.028969234321266,230.23579258975224,0,0,0,0
14167,0,0,-2.438030000003806,-18.067177242133766,227.62299962286488,0,0,0,0
14168,0,0,-2.3921300000064605,-22.597389644477516,223.7280411258398,0,0,0,0
14169,0,0,-2.266629999996809,-26.252602046821266,220.5341934695898,0,0,0,0
14170,0,0,-2.1035300000066,-31.04056591587141,216.405409288971,0,0,0,0
14171,0,0,-2.0901299999958667,-35.930153316352516,212.1510147586523,0,0,0,0
14172,0,0,-1.9463300000051333,-40.933754390571266,207.81843419224606,0,0,0,0
14173,0,0,-1.777929999999884,-45.58377880649641,203.81562657412724,0,0,0,0
14174,0,0,-1.6999299999999096,-49.56900829868391,200.33003087100224,0,0,0,0
14175,0,0,-1.6450299999982292,-50.251808589790016,199.7588028436585,0,0,0,0
14176,0,0,-1.4974300000016285,-53.357582515571266,197.04939122256474,0,0,0,0
14177,0,0,-1.4979299999999114,-54.44040722446516,196.1394180780335,0,0,0,0
14178,0,0,-1.4979299999999114,-55.237404292915016,195.4323868280335,0,0,0,0
14179,0,0,-1.1544299999940506,-56.08139843540266,191.70002598818974,0,0,0,0
14180,0,0,-1.170129999997613,-55.51218456821516,190.39961094912724,0,0,0,0
14181,0,0,-1.2728300000007096,-53.25321240024641,187.81098790225224,0,0,0,0
14182,0,0,-1.4411300000055292,-49.11240429477766,183.0949844842835,0,0,0,0
14183,0,0,-1.5061299999933055,-44.54636425571516,177.83381505068974,0,0,0,0
14184,0,0,-1.503729999995727,-40.58536572055891,173.291639757721,0,0,0,0
14185,0,0,-1.6158299999941903,-35.44998974399641,167.3051895624085,0,0,0,0
14186,0,0,-1.6148300000049005,-32.30997509555891,163.691786242096,0,0,0,0
14187,0,0,-1.840429999995564,10.479819828178734,114.74201817568974,0,0,0,0
14188,0,0,-1.8339300000069727,10.509238773491234,114.54499669131474,0,0,0,0
14189,0,0,-1.8221299999994756,10.565391117241234,114.35420079287724,0,0,0,0
14190,0,0,-1.8460299999996153,10.647605474572629,114.17298741397099,0,0,0,0
14191,0,0,-1.8727300000017806,10.753989748191088,114.00483555943356,0,0,0,0
14192,0,0,-1.9009300000024325,12.839438968803734,111.53761143927113,0,0,0,0
14193,0,0,-1.94013000000146,15.760642583947629,108.12202305943356,0,0,0,0
14194,0,0,-1.8732299999964255,18.313193851616234,105.08381505162106,0,0,0,0
14195,0,0,-1.8608300000038582,19.11360888881609,104.28498692568974,0,0,0,0
14196,0,0,-1.9260300000011341,20.030234863515943,103.62324376069591,0,0,0,0
14197,0,0,-1.977129999998084,20.681235843803734,103.33241124302731,0,0,0,0
14198,0,0,-1.96713000000355,21.36342578334734,103.12458653506474,0,0,0,0
14199,0,0,-1.9677300000027174,22.066001468803734,103.00300450381474,0,0,0,0
14200,0,0,-1.934930000000037,22.914207035209984,103.00739903599606,0,0,0,0
14201,0,0,-1.899629999998666,23.75240283412859,103.13880772740231,0,0,0,0
14202,0,0,-1.9572299999987592,24.56099658412859,103.39460606724606,0,0,0,0
14203,0,0,-1.9625300000033405,25.10359912319109,103.64399571475224,0,0,0,0
14204,0,0,-1.9639300000000333,25.613242679741234,103.95521397647099,0,0,0,0
14205,0,0,-1.9649300000006917,26.08321338100359,104.32343907505856,0,0,0,0
14206,0,0,-2.0043299999951216,29.25899463100359,107.11579747349606,0,0,0,0
14207,0,0,0.17247000000597268,44.98079638881609,56.82502598912106,0,0,0,0
14208,0,0,0.17306999999991035,45.021628910209984,56.697401476470986,0,0,0,0
14209,0,0,0.17526999999367376,45.03981738490984,56.564588976470986,0,0,0,0
14210,0,0,0.1481700000016133,45.034812503959984,56.43061680943356,0,0,0,0
14211,0,0,0.1510700000002032,45.00661425990984,56.299391222564736,0,0,0,0
14212,0,0,0.15457000000000676,44.95601611537859,56.175184678664664,0,0,0,0
14213,0,0,0.16106999999996674,44.88478809176013,56.061598253814736,0,0,0,0
14214,0,0,0.1685699999953556,44.79500537319109,55.962233019439736,0,0,0,0
14215,0,0,0.18366999999975064,44.27901416039094,55.66840977818356,0,0,0,0
14216,0,0,0.15946999999968625,43.72841601772234,55.44679112583981,0,0,0,0
14217,0,0,0.1640699999998958,42.61379199428484,55.11720128208981,0,0,0,0
14218,0,0,0.1742700000041566,42.176230960991234,55.01539464146481,0,0,0,0
14219,0,0,0.14757000000199127,39.527793460991234,54.542005968658486,0,0,0,0
14220,0,0,0.1374700000027076,38.08760791225359,54.40022130255238,0,0,0,0
14221,0,0,0.11207000000021594,36.026206546928734,54.31019444615231,0,0,0,0
14222,0,0,0.025070000004546955,33.784995609428734,54.44819493443356,0,0,0,0
14223,0,0,-0.02143000000674533,30.854819828178734,54.89161534458981,0,0,0,0
14224,0,0,-0.04593000000627967,29.08119922457263,55.310987902252236,0,0,0,0
14225,0,0,-0.13203000000672205,26.35463672457263,56.30579991490231,0,0,0,0
14226,0,0,-0.14823000000492925,24.724631839897484,57.024794054595986,0,0,0,0
14227,0,0,-0.2648299999993071,22.24379688082263,58.27119298130856,0,0,0,0
14228,0,0,-0.3187299999978279,18.450828128959984,60.638197374908486,0,0,0,0
14229,0,0,-0.4450300000015943,17.156394535209984,61.60279698614613,0,0,0,0
14230,0,0,-0.7659299999999405,14.004416994284838,64.31739659365849,0,0,0,0
14231,0,0,-0.9839300000000151,11.092246585991234,67.09779210240231,0,0,0,0
14232,0,0,-1.0229300000000023,9.264609869103879,68.91963048037724,0,0,0,0
14233,0,0,-1.0419299999997804,8.970237306784838,69.25599522647099,0,0,0,0
14234,0,0,-1.0559299999999041,8.717429691459984,69.62440343052731,0,0,0,0
14235,0,0,-1.0686299999930782,8.509421877097338,70.02021641787724,0,0,0,0
14236,0,0,-1.2269300000031365,8.122642093803734,71.16523594912724,0,0,0,0
14237,0,0,-1.3359299999996495,7.922202640678734,72.35719151553349,0,0,0,0
14238,0,0,-1.4489299999999332,7.916221193503588,73.48963780552731,0,0,0,0
14239,0,0,-1.4539300000000424,8.050437503959984,74.29463048130856,0,0,0,0
14240,0,0,-1.462930000000057,8.314231447409838,75.06678624302731,0,0,0,0
14241,0,0,-1.4712299999943355,8.700400882866234,75.78559727725224,0,0,0,0
14242,0,0,-1.455329999996053,9.198630863334984,76.43183751162724,0,0,0,0
14243,0,0,-1.714030000000463,13.201438480522484,79.90742344912724,0,0,0,0
14244,0,0,-1.8490299999965885,17.809592777397484,83.95820470005856,0,0,0,0
14245,0,0,-2.0091300000048307,26.00704150600359,91.16102452334599,0,0,0,0
14246,0,0,-2.177529999999848,30.94203906459734,95.33558507022099,0,0,0,0
14247,0,0,-2.281929999996379,39.79463916225359,103.00581212193356,0,0,0,0
14248,0,0,-2.1620300000057853,44.55580859398469,107.12299962100224,0,0,0,0
14249,0,0,-2.1599299999985817,45.08840137301013,107.37159581333981,0,0,0,0
14250,0,0,-2.1579299999999932,45.65138965426013,107.54060216099606,0,0,0,0
14251,0,0,-2.1509299999999314,46.232993656303734,107.62599034365849,0,0,0,0
14252,0,0,-2.144929999999846,46.820823246147484,107.62641759068356,0,0,0,0
14253,0,0,-2.1359300000000587,47.532798343803734,107.48243565802113,0,0,0,0
14254,0,0,-2.125230000004109,48.217612796928734,107.23963780552731,0,0,0,0
14255,0,0,-2.093929999999915,48.86122852144763,106.90278477818356,0,0,0,0
14256,0,0,-2.0597300000071357,49.91823535365984,106.16279454287724,0,0,0,0
14257,0,0,-1.9339299999982416,50.888206058647484,105.31184239630238,0,0,0,0
14258,0,0,-1.679730000002479,52.69924121117219,103.53663487677113,0,0,0,0
14259,0,0,-1.5205299999933288,54.97780566615984,100.61982579380856,0,0,0,0
14260,0,0,-1.2301299999950572,56.506003910209984,98.34583897740231,0,0,0,0
14261,0,0,-0.8020300000052032,58.802390628959984,94.24702305850224,0,0,0,0
14262,0,0,-0.3485300000017162,60.82039599632844,89.36622471958981,0,0,0,0
14263,0,0,-0.26572999999771696,61.12599902926013,88.42243809849606,0,0,0,0
14264,0,0,-0.2662299999928166,62.069846683647484,84.06300206427113,0,0,0,0
14265,0,0,-0.09883000000164088,62.275840335991234,81.99403233584599,0,0,0,0
14266,0,0,-0.07232999999442313,62.236045414116234,79.91499180850224,0,0,0,0
14267,0,0,-0.03492999999994595,62.15059619164094,78.77339024600224,0,0,0,0
14268,0,0,0.0014700000041045769,61.96639209566638,77.01618809849606,0,0,0,0
14269,0,0,0.043869999995280295,61.575400882866234,74.78260655552731,0,0,0,0
14270,0,0,0.04367000000010535,60.896812015678734,72.42298741397099,0,0,0,0
14271,0,0,0.04587000000296371,60.27199511928484,70.76020665318356,0,0,0,0
14272,0,0,0.08387000000342937,59.28340869722888,68.61640782505856,0,0,0,0
14273,0,0,0.08436999999784689,59.222190433647484,68.54340977725224,0,0,0,0
14274,0,0,0.07796999999945342,59.15022998256609,68.48103184849606,0,0,0,0
14275,0,0,0.06966999999812629,59.06923633022234,68.43061680943356,0,0,0,0
14276,0,0,0.08477000000252133,58.98158984584734,68.39338536412106,0,0,0,0
14277,0,0,0.0774700000050359,58.88899951381609,68.37061925083981,0,0,0,0
14278,0,0,0.08426999999332452,58.79421191615984,68.36244053990231,0,0,0,0
14279,0,0,0.10086999999597879,58.698997074272484,68.36921544224606,0,0,0,0
14280,0,0,0.12236999999831255,61.37679248256609,62.380812121002236,0,0,0,0
14281,0,0,0.1059700000049304,62.17378955287859,63.087843370070914,0,0,0,0
14282,0,0,0.10246999999898776,62.771812015678734,63.68623204380856,0,0,0,0
14283,0,0,0.10946999999677587,63.11342578334734,64.08759923130856,0,0,0,0
14284,0,0,0.12547000000026287,63.52083545131609,64.65699620396481,0,0,0,0
14285,0,0,0.11586999999516934,63.88643603539094,65.28681798037724,0,0,0,0
14286,0,0,0.12007000000571111,64.49282031459734,66.54542393740849,0,0,0,0
14287,0,0,0.03907000000035055,66.09698994038627,70.81709266119287,0,0,0,0
14288,0,0,-0.028629999999481015,66.53621631255373,72.13020176943974,0,0,0,0
14289,0,0,-0.05242999999509834,66.85860400600359,73.36384434756474,0,0,0,0
14290,0,0,-0.02372999999980152,67.05641894927248,74.28059239443974,0,0,0,0
14291,0,0,-0.0637299999931713,67.23604541225359,75.11964268740849,0,0,0,0
14292,0,0,-0.0752300000011985,67.41701465239748,76.25880284552113,0,0,0,0
14293,0,0,-0.09652999999403278,67.67464404506609,79.70460362490849,0,0,0,0
14294,0,0,-2.0369299999998987,55.47542529506609,108.62879796084599,0,0,0,0
14295,0,0,-2.037129999995983,54.91799121303484,109.40180821568356,0,0,0,0
14296,0,0,-2.097930000000048,54.445640140678734,110.20179600865231,0,0,0,0
14297,0,0,-2.1308299999936082,54.09481006069109,111.06220860723988,0,0,0,0
14298,0,0,-2.211030000004854,53.87319140834734,111.96443028599606,0,0,0,0
14299,0,0,-2.203030000003224,53.785605960991234,112.88941807803349,0,0,0,0
14300,0,0,-2.2090299999971705,53.81624560756609,113.66480870396481,0,0,0,0
14301,0,0,-2.2456300000038993,53.954429203178734,114.42841954473988,0,0,0,0
14302,0,0,-2.323229999993515,54.19741015834734,115.16541905366466,0,0,0,0
14303,0,0,-2.3744299999943053,54.540610843803734,115.86158604678349,0,0,0,0
14304,0,0,-2.375530000003806,54.86818652553484,116.29383702427731,0,0,0,0
14305,0,0,-2.3809299999999496,55.247825199272484,116.68141026553349,0,0,0,0
14306,0,0,-2.3839299999996513,55.67299609584734,117.01801915132091,0,0,0,0
14307,0,0,-2.443929999993003,60.29921679897234,121.05079503208981,0,0,0,0
14308,0,0,-2.442930000000075,62.318625980522484,122.85462803990231,0,0,0,0
14309,0,0,-2.4439299999993693,62.99703174037859,123.33180089053349,0,0,0,0
14310,0,0,-2.501930000000044,63.73720508022234,123.70600743443356,0,0,0,0
14311,0,0,-2.5311300000020367,64.52382617397234,123.96919102818356,0,0,0,0
14312,0,0,-2.560129999997031,65.87801318569109,124.14301915225224,0,0,0,0
14313,0,0,-2.4824300000026653,58.22481494350359,132.56660313662724,0,0,0,0
14314,0,0,-2.563930000002898,60.83144336147234,134.8198379999085,0,0,0,0
14315,0,0,-2.5980299999927468,64.51082568569109,138.02558751162724,0,0,0,0
14316,0,0,-2.6152299999947957,67.14742236537859,140.3208145624085,0,0,0,0
14317,0,0,-2.5462300000062044,70.68880420131609,143.34699864443974,0,0,0,0
14318,0,0,-2.6739300000034802,74.06240039272234,146.175184679596,0,0,0,0
14319,0,0,-2.6790299999983347,75.87221484584734,147.7512344842835,0,0,0,0
14320,0,0,-2.7218299999939575,76.87941699428484,148.8086075311585,0,0,0,0
14321,0,0,-2.7953300000071124,77.78981738490984,149.95039219912724,0,0,0,0
14322,0,0,-2.812730000004109,78.48104052944109,151.145643663971,0,0,0,0
14323,0,0,-2.8045299999929796,79.00020556850359,152.425184679596,0,0,0,0
14324,0,0,-2.7230299999927468,79.13143115444109,153.4160294061585,0,0,0,0
14325,0,0,-2.75233000000199,79.09603076381609,154.41462559756474,0,0,0,0
14326,0,0,-2.700830000000593,78.04744677944109,158.8130020624085,0,0,0,0
14327,0,0,-2.9299299999999278,74.00600390834734,170.02082676943974,0,0,0,0
14328,0,0,-2.930130000006926,74.37221484584734,170.6886124149023,0,0,0,0
14329,0,0,-2.9305299999968213,74.62984424224123,171.40522618536488,0,0,0,0
14330,0,0,-2.924429999998125,74.77223926177248,172.15339512974606,0,0,0,0
14331,0,0,-2.9538299999975663,74.79622607817873,172.914442492096,0,0,0,0
14332,0,0,-2.9462300000003836,74.70119433803484,173.66999669317738,0,0,0,0
14333,0,0,-2.9160300000066,73.69460254488513,178.1823868289648,0,0,0,0
14334,0,0,-2.930929999999904,72.41823535552248,183.86298985630856,0,0,0,0
14335,0,0,-2.947429999999173,71.94484668178484,185.91242833287106,0,0,0,0
14336,0,0,-2.947929999999502,71.74379687709734,186.5376114383398,0,0,0,0
14337,0,0,-2.9487300000024845,71.45320849632844,187.1266006961523,0,0,0,0
14338,0,0,-2.960929999999422,71.07979541225359,187.66663975958363,0,0,0,0
14339,0,0,-2.9877300000070193,70.63100391020998,188.14619298130856,0,0,0,0
14340,0,0,-2.971929999998707,70.11702685942873,188.55500645787106,0,0,0,0
14341,0,0,-3.073229999993515,65.93941455287859,190.94599766880856,0,0,0,0
14342,0,0,-3.0902300000006164,66.90383105678484,201.207411242096,0,0,0,0
14343,0,0,-3.113330000006414,68.33559375209734,201.5175919061585,0,0,0,0
14344,0,0,-3.123430000005925,67.84682422084734,203.54340977725224,0,0,0,0
14345,0,0,-3.1517299999967747,66.23604541225359,210.5764297967835,0,0,0,0
14346,0,0,-3.1369300000068563,64.51021533412859,218.07881016787724,0,0,0,0
14347,0,0,-3.1543300000038528,63.29982715053484,223.43000645693974,0,0,0,0
14348,0,0,-3.1910300000007794,62.50881152553484,226.88142247256474,0,0,0,0
14349,0,0,-3.2182299999975896,61.09462695522234,226.575819445221,0,0,0,0
14350,0,0,-3.3004300000012847,61.93563037319109,270.2638077274023,0,0,0,0
14351,0,0,-3.3244300000068563,61.603599125053734,269.4077896619274,0,0,0,0
14352,0,0,-3.345329999995471,61.387412601616234,268.5153946414648,0,0,0,0
14353,0,0,-3.382230000001897,61.406638675834984,267.67402501255856,0,0,0,0
14354,0,0,-3.349230000006088,61.54463916225359,266.84364171270863,0,0,0,0
14355,0,0,-3.33522999999596,62.68160205660388,261.9898209091334,0,0,0,0
14356,0,0,-3.3766299999978457,63.53121142787859,258.2102188592835,0,0,0,0
14357,0,0,-3.296929999995797,64.77602344145998,252.81263585333363,0,0,0,0
14358,0,0,-3.1915299999954243,66.30861621489748,246.1162247186585,0,0,0,0
14359,0,0,-3.1256299999937767,67.73323779692873,239.79743809849606,0,0,0,0
14360,0,0,-3.1757300000012094,69.43202930083498,232.27400059849606,0,0,0,0
14361,0,0,-3.129530000004621,70.97359423851594,225.4157852655335,0,0,0,0
14362,0,0,-3.112929999999693,72.12862353725359,220.2744278445898,0,0,0,0
14363,0,0,-3.090930000004761,73.27919726772234,215.24543614630238,0,0,0,0
14364,0,0,-3.071529999999399,74.29024463286623,210.81403966006474,0,0,0,0
14365,0,0,-3.0439299999999605,75.17122607817873,206.9940323367773,0,0,0,0
14366,0,0,-3.0253300000028105,76.02962451381609,203.340223742096,0,0,0,0
14367,0,0,-2.9655299999996316,77.24300342192873,198.13581700381474,0,0,0,0
14368,0,0,-2.9371300000047142,78.47902637114748,192.679823351471,0,0,0,0
