PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
831,32.595463,129.3001287,-8.385,-165.419,33.394,1,4929,34,90
832,32.5954626,129.3001325,-8.385,-165.554,34.385,1,4929,34,90
833,32.5954621,129.3001363,-8.385,-165.689,35.376,1,4929,34,90
834,32.5954617,129.3001401,-8.385,-165.824,36.367,1,4929,34,90
835,32.5954612,129.3001439,-8.385,-165.959,37.358,1,4929,34,90
836,32.5954608,129.3001477,-8.385,-166.094,38.349,1,4929,34,90
837,32.5954604,129.3001516,-8.385,-166.229,39.34,1,4929,34,90
838,32.5954599,129.3001554,-8.385,-166.364,40.331,1,4929,34,90
839,32.5954595,129.3001592,-8.385,-166.499,41.322,1,4929,34,90
840,32.595459,129.300163,-8.385,-166.634,42.313,1,4929,34,90
841,32.5954586,129.3001668,-8.385,-166.769,43.304,1,4929,34,90
842,32.5954582,129.3001706,-8.385,-166.904,44.295,1,4929,34,90
843,32.5954577,129.3001745,-8.385,-167.039,45.286,1,4929,34,90
844,32.5954573,129.3001783,-8.385,-167.174,46.277,1,4929,34,90
845,32.5954569,129.3001821,-8.385,-167.309,47.268,1,4929,34,90
846,32.5954564,129.3001859,-8.385,-167.444,48.259,1,4929,34,90
847,32.595456,129.3001897,-8.385,-167.579,49.25,1,4929,34,90
848,32.5954555,129.3001936,-8.385,-167.714,50.241,1,4929,34,90
849,32.5954551,129.3001974,-8.385,-167.849,51.232,1,4929,34,90
850,32.5954547,129.3002012,-8.385,-167.984,52.223,1,4929,34,90
851,32.5954542,129.300205,-8.385,-168.119,53.214,1,4929,34,90
852,32.5954538,129.3002088,-8.385,-168.254,54.205,1,4929,34,90
853,32.5954533,129.3002126,-8.385,-168.389,55.196,1,4929,34,90
854,32.5954529,129.3002165,-8.385,-168.524,56.187,1,4929,34,90
855,32.5954525,129.3002203,-8.385,-168.659,57.178,1,4929,34,90
856,32.595452,129.3002241,-8.385,-168.794,58.169,1,4929,34,90
857,32.5954516,129.3002279,-8.385,-168.929,59.16,1,4929,34,90
858,32.5954512,129.3002317,-8.385,-169.064,60.151,1,4929,34,90
859,32.5954507,129.3002356,-8.385,-169.199,61.142,1,4929,34,90
860,32.5954503,129.3002394,-8.385,-169.334,62.133,1,4929,34,90
861,32.5954498,129.3002432,-8.385,-169.469,63.124,1,4929,34,90
862,32.5954494,129.300247,-8.385,-169.604,64.115,1,4929,34,90
863,32.595449,129.3002508,-8.385,-169.739,65.106,1,4929,34,90
864,32.5954485,129.3002546,-8.385,-169.874,66.097,1,4929,34,90
865,32.5954481,129.3002585,-8.385,-170.009,67.088,1,4929,34,90
866,32.5954477,129.3002623,-8.385,-170.144,68.079,1,4929,34,90
867,32.5954472,129.3002661,-8.385,-170.279,69.07,1,4929,34,90
868,32.5954468,129.3002699,-8.385,-170.414,70.061,1,4929,34,90
869,32.5954463,129.3002737,-8.385,-170.549,71.052,1,4929,34,90
870,32.5954459,129.3002775,-8.385,-170.684,72.043,1,4929,34,90
871,32.5954455,129.3002814,-8.385,-170.819,73.034,1,4929,34,90
872,32.595445,129.3002852,-8.385,-170.954,74.025,1,4929,34,90
873,32.5954446,129.300289,-8.385,-171.089,75.016,1,4929,34,90
874,32.5954441,129.3002928,-8.385,-171.224,76.007,1,4929,34,90
875,32.5954437,129.3002966,-8.385,-171.359,76.998,1,4929,34,90
876,32.5954433,129.3003005,-8.385,-171.494,77.989,1,4929,34,90
877,32.5954428,129.3003043,-8.385,-171.629,78.98,1,4929,34,90
878,32.5954424,129.3003081,-8.385,-171.764,79.971,1,4929,34,90
879,32.595442,129.3003119,-8.385,-171.899,80.962,1,4929,34,90
880,32.5954415,129.3003157,-8.385,-172.034,81.953,1,4929,34,90
881,32.5954411,129.3003195,-8.385,-172.169,82.944,1,4929,34,90
882,32.5954406,129.3003234,-8.385,-172.304,83.935,1,4929,34,90
883,32.5954402,129.3003272,-8.385,-172.439,84.926,1,4929,34,90
884,32.59544,129.300329,-8.385,-172.502,85.386,1,4929,34,90
885,32.5955183,129.2959459,-8.385,-148.392,-14.039,1,4929,33,99
886,32.5955254,129.295947,-8.385,-146.202,-13.747,1,4929,33,99
888,32.5955123,129.2959477,-8.385,-150.231,-13.588,1,4929,33,99
889,32.5955011,129.2959533,-8.385,-153.687,-12.133,1,4929,33,99
890,32.5954924,129.2959622,-8.385,-156.357,-9.809,1,4929,33,99
891,32.595489,129.2959692,-8.385,-157.417,-7.993,1,4929,33,99
892,32.5954463,129.3003271,-8.385,-170.557,84.902,1,4929,34,90
893,32.5954459,129.3003309,-8.385,-170.695,85.892,1,4929,34,90
894,32.5954468,129.3003233,-8.385,-170.419,83.912,1,4929,34,90
895,32.5954472,129.3003195,-8.385,-170.281,82.922,1,4929,34,90
896,32.5954477,129.3003156,-8.385,-170.143,81.932,1,4929,34,90
897,32.5954481,129.3003118,-8.385,-170.005,80.942,1,4929,34,90
898,32.5954485,129.300308,-8.385,-169.867,79.952,1,4929,34,90
899,32.595449,129.3003042,-8.385,-169.729,78.962,1,4929,34,90
900,32.5954494,129.3003004,-8.385,-169.591,77.972,1,4929,34,90
901,32.5954499,129.3002966,-8.385,-169.453,76.982,1,4929,34,90
902,32.5954503,129.3002928,-8.385,-169.315,75.992,1,4929,34,90
903,32.5954508,129.3002889,-8.385,-169.177,75.002,1,4929,34,90
904,32.5954512,129.3002851,-8.385,-169.039,74.012,1,4929,34,90
905,32.5954517,129.3002813,-8.385,-168.901,73.022,1,4929,34,90
906,32.5954521,129.3002775,-8.385,-168.763,72.032,1,4929,34,90
907,32.5954526,129.3002737,-8.385,-168.625,71.042,1,4929,34,90
908,32.595453,129.3002699,-8.385,-168.487,70.052,1,4929,34,90
909,32.5954535,129.3002661,-8.385,-168.349,69.062,1,4929,34,90
910,32.5954539,129.3002622,-8.385,-168.211,68.072,1,4929,34,90
911,32.5954544,129.3002584,-8.385,-168.073,67.082,1,4929,34,90
912,32.5954548,129.3002546,-8.385,-167.935,66.092,1,4929,34,90
913,32.5954553,129.3002508,-8.385,-167.797,65.102,1,4929,34,90
914,32.5954557,129.300247,-8.385,-167.659,64.112,1,4929,34,90
915,32.5954562,129.3002432,-8.385,-167.521,63.122,1,4929,34,90
916,32.5954566,129.3002394,-8.385,-167.383,62.132,1,4929,34,90
917,32.5954571,129.3002356,-8.385,-167.245,61.142,1,4929,34,90
918,32.5954575,129.3002317,-8.385,-167.107,60.152,1,4929,34,90
919,32.595458,129.3002279,-8.385,-166.969,59.162,1,4929,34,90
920,32.5954584,129.3002241,-8.385,-166.831,58.172,1,4929,34,90
921,32.5954589,129.3002203,-8.385,-166.693,57.182,1,4929,34,90
922,32.5954593,129.3002165,-8.385,-166.555,56.192,1,4929,34,90
923,32.5954597,129.3002127,-8.385,-166.417,55.202,1,4929,34,90
924,32.5954602,129.3002089,-8.385,-166.279,54.212,1,4929,34,90
925,32.5954606,129.300205,-8.385,-166.141,53.222,1,4929,34,90
926,32.5954611,129.3002012,-8.385,-166.003,52.232,1,4929,34,90
927,32.5954615,129.3001974,-8.385,-165.865,51.242,1,4929,34,90
928,32.595462,129.3001936,-8.385,-165.727,50.252,1,4929,34,90
929,32.5954624,129.3001898,-8.385,-165.589,49.262,1,4929,34,90
930,32.5954629,129.300186,-8.385,-165.451,48.272,1,4929,34,90
931,32.5954633,129.3001822,-8.385,-165.313,47.282,1,4929,34,90
932,32.5954638,129.3001783,-8.385,-165.175,46.292,1,4929,34,90
933,32.5954642,129.3001745,-8.385,-165.037,45.302,1,4929,34,90
934,32.5954647,129.3001707,-8.385,-164.899,44.312,1,4929,34,90
935,32.5954651,129.3001669,-8.385,-164.761,43.322,1,4929,34,90
936,32.5954656,129.3001631,-8.385,-164.623,42.332,1,4929,34,90
937,32.595466,129.3001593,-8.385,-164.485,41.342,1,4929,34,90
938,32.5954665,129.3001555,-8.385,-164.347,40.352,1,4929,34,90
939,32.5954669,129.3001516,-8.385,-164.209,39.362,1,4929,34,90
940,32.5954674,129.3001478,-8.385,-164.071,38.372,1,4929,34,90
941,32.5954678,129.300144,-8.385,-163.933,37.382,1,4929,34,90
942,32.5954683,129.3001402,-8.385,-163.795,36.392,1,4929,34,90
943,32.5954687,129.3001364,-8.385,-163.657,35.402,1,4929,34,90
944,32.5954692,129.3001326,-8.385,-163.519,34.412,1,4929,34,90
945,32.5954696,129.3001288,-8.385,-163.381,33.422,1,4929,34,90
946,32.5954701,129.3001249,-8.385,-163.243,32.432,1,4929,34,90
947,32.5954705,129.3001211,-8.385,-163.105,31.442,1,4929,34,90
948,32.5954709,129.3001173,-8.385,-162.967,30.452,1,4929,34,90
949,32.5954714,129.3001135,-8.385,-162.829,29.462,1,4929,34,90
950,32.5954718,129.3001097,-8.385,-162.691,28.472,1,4929,34,90
951,32.5954723,129.3001059,-8.385,-162.553,27.482,1,4929,34,90
952,32.5954727,129.3001021,-8.385,-162.415,26.492,1,4929,34,90
953,32.5954732,129.3000982,-8.385,-162.277,25.502,1,4929,34,90
954,32.5954736,129.3000944,-8.385,-162.139,24.512,1,4929,34,90
955,32.5954741,129.3000906,-8.385,-162.001,23.522,1,4929,34,90
956,32.5954745,129.3000868,-8.385,-161.863,22.532,1,4929,34,90
957,32.595475,129.300083,-8.385,-161.725,21.542,1,4929,34,90
958,32.5954754,129.3000792,-8.385,-161.587,20.552,1,4929,34,90
959,32.5954759,129.3000754,-8.385,-161.449,19.562,1,4929,34,90
960,32.5954763,129.3000715,-8.385,-161.311,18.572,1,4929,34,90
961,32.5954768,129.3000677,-8.385,-161.173,17.582,1,4929,34,90
962,32.5954772,129.3000639,-8.385,-161.035,16.592,1,4929,34,90
963,32.5954777,129.3000601,-8.385,-160.897,15.602,1,4929,34,90
964,32.5954781,129.3000563,-8.385,-160.759,14.612,1,4929,34,90
965,32.5954786,129.3000525,-8.385,-160.621,13.622,1,4929,34,90
966,32.595479,129.3000487,-8.385,-160.483,12.632,1,4929,34,90
967,32.5954795,129.3000449,-8.385,-160.345,11.642,1,4929,34,90
968,32.5954799,129.300041,-8.385,-160.207,10.652,1,4929,34,90
969,32.5954804,129.3000372,-8.385,-160.069,9.662,1,4929,34,90
970,32.5954808,129.3000334,-8.385,-159.931,8.672,1,4929,34,90
971,32.5954813,129.3000296,-8.385,-159.793,7.682,1,4929,34,90
972,32.5954817,129.3000258,-8.385,-159.655,6.692,1,4929,34,90
973,32.5954822,129.300022,-8.385,-159.517,5.702,1,4929,34,90
974,32.5954826,129.3000182,-8.385,-159.379,4.712,1,4929,34,90
975,32.595483,129.3000143,-8.385,-159.241,3.722,1,4929,34,90
976,32.5954835,129.3000105,-8.385,-159.103,2.732,1,4929,34,90
977,32.5954839,129.3000067,-8.385,-158.965,1.742,1,4929,34,90
978,32.5954844,129.3000029,-8.385,-158.827,0.752,1,4929,34,90
979,32.5954848,129.2959991,-8.385,-158.689,-0.238,1,4929,33,99
980,32.5954853,129.2959953,-8.385,-158.551,-1.228,1,4929,33,99
981,32.5954857,129.2959915,-8.385,-158.413,-2.218,1,4929,33,99
982,32.5954862,129.2959876,-8.385,-158.275,-3.208,1,4929,33,99
983,32.5954866,129.2959838,-8.385,-158.137,-4.198,1,4929,33,99
984,32.5954871,129.29598,-8.385,-157.999,-5.188,1,4929,33,99
985,32.5954875,129.2959762,-8.385,-157.861,-6.178,1,4929,33,99
986,32.5954879,129.2959729,-8.385,-157.74,-7.047,1,4929,33,99
987,32.59549,129.2959656,-8.385,-157.094,-8.939,1,4929,33,99
988,32.5954902,129.295965,-8.385,-157.045,-9.084,1,4929,33,99
989,32.5954946,129.2959594,-8.385,-155.669,-10.534,1,4929,33,99
990,32.5954969,129.2959566,-8.385,-154.981,-11.259,1,4929,33,99
991,32.5954982,129.295955,-8.385,-154.58,-11.682,1,4929,33,99
992,32.595504,129.2959515,-8.385,-152.794,-12.584,1,4929,33,99
993,32.5955069,129.2959498,-8.385,-151.901,-13.035,1,4929,33,99
994,32.5955091,129.2959484,-8.385,-151.21,-13.384,1,4929,33,99
995,32.5955155,129.2959469,-8.385,-149.252,-13.792,1,4929,33,99
996,32.5955159,129.2959468,-8.385,-149.108,-13.822,1,4929,33,99
997,32.5955222,129.2959465,-8.385,-147.192,-13.888,1,4929,33,99
998,32.5955286,129.2959476,-8.385,-145.212,-13.606,1,4929,33,99
999,32.5955318,129.2959481,-8.385,-144.222,-13.465,1,4929,33,99
1000,32.595535,129.2959487,-8.385,-143.232,-13.324,1,4929,33,99
1001,32.5955382,129.2959492,-8.385,-142.242,-13.183,1,4929,33,99
1002,32.5955414,129.2959498,-8.385,-141.252,-13.042,1,4929,33,99
1003,32.5955447,129.2959503,-8.385,-140.262,-12.901,1,4929,33,99
1004,32.5955479,129.2959508,-8.385,-139.272,-12.76,1,4929,33,99
1005,32.5955511,129.2959514,-8.385,-138.282,-12.619,1,4929,33,99
1006,32.5955543,129.2959519,-8.385,-137.292,-12.478,1,4929,33,99
1007,32.5955575,129.2959525,-8.385,-136.302,-12.337,1,4929,33,99
1008,32.5955607,129.295953,-8.385,-135.312,-12.196,1,4929,33,99
1009,32.5955639,129.2959536,-8.385,-134.322,-12.055,1,4929,33,99
1010,32.5955672,129.2959541,-8.385,-133.332,-11.914,1,4929,33,99
1011,32.5955704,129.2959546,-8.385,-132.342,-11.773,1,4929,33,99
1012,32.5955736,129.2959552,-8.385,-131.352,-11.632,1,4929,33,99
1013,32.5955768,129.2959557,-8.385,-130.362,-11.491,1,4929,33,99
1014,32.59558,129.2959563,-8.385,-129.372,-11.35,1,4929,33,99
1015,32.5955832,129.2959568,-8.385,-128.382,-11.209,1,4929,33,99
1016,32.5955864,129.2959574,-8.385,-127.392,-11.068,1,4929,33,99
1017,32.5955897,129.2959579,-8.385,-126.402,-10.927,1,4929,33,99
1018,32.5955929,129.2959584,-8.385,-125.412,-10.786,1,4929,33,99
1019,32.5955961,129.295959,-8.385,-124.422,-10.645,1,4929,33,99
1020,32.5955993,129.2959595,-8.385,-123.432,-10.504,1,4929,33,99
1021,32.5956025,129.2959601,-8.385,-122.442,-10.363,1,4929,33,99
1022,32.5956057,129.2959606,-8.385,-121.452,-10.222,1,4929,33,99
1023,32.5956089,129.2959612,-8.385,-120.462,-10.081,1,4929,33,99
1024,32.5956122,129.2959617,-8.385,-119.472,-9.94,1,4929,33,99
1025,32.5956154,129.2959622,-8.385,-118.482,-9.799,1,4929,33,99
1026,32.5956186,129.2959628,-8.385,-117.492,-9.658,1,4929,33,99
1027,32.5956218,129.2959633,-8.385,-116.502,-9.517,1,4929,33,99
1028,32.595625,129.2959639,-8.385,-115.512,-9.376,1,4929,33,99
1029,32.5956282,129.2959644,-8.385,-114.522,-9.235,1,4929,33,99
1030,32.5956314,129.295965,-8.385,-113.532,-9.094,1,4929,33,99
1031,32.5956346,129.2959655,-8.385,-112.542,-8.953,1,4929,33,99
1032,32.5956379,129.2959661,-8.385,-111.552,-8.812,1,4929,33,99
1033,32.5956411,129.2959666,-8.385,-110.562,-8.671,1,4929,33,99
1034,32.5956443,129.2959671,-8.385,-109.572,-8.53,1,4929,33,99
1035,32.5956475,129.2959677,-8.385,-108.582,-8.389,1,4929,33,99
1036,32.5956507,129.2959682,-8.385,-107.592,-8.248,1,4929,33,99
1037,32.5956539,129.2959688,-8.385,-106.602,-8.107,1,4929,33,99
1038,32.5956571,129.2959693,-8.385,-105.612,-7.966,1,4929,33,99
1039,32.5956604,129.2959699,-8.385,-104.622,-7.825,1,4929,33,99
1040,32.5956636,129.2959704,-8.385,-103.632,-7.684,1,4929,33,99
1041,32.5956668,129.2959709,-8.385,-102.642,-7.543,1,4929,33,99
1042,32.59567,129.2959715,-8.385,-101.652,-7.402,1,4929,33,99
1043,32.5956732,129.295972,-8.385,-100.662,-7.261,1,4929,33,99
1044,32.5956764,129.2959726,-8.385,-99.672,-7.12,1,4929,33,99
1045,32.5956796,129.2959731,-8.385,-98.682,-6.979,1,4929,33,99
1046,32.5956829,129.2959737,-8.385,-97.692,-6.838,1,4929,33,99
1047,32.5956861,129.2959742,-8.385,-96.702,-6.697,1,4929,33,99
1048,32.5956893,129.2959747,-8.385,-95.712,-6.556,1,4929,33,99
1049,32.5956925,129.2959753,-8.385,-94.722,-6.415,1,4929,33,99
1050,32.5956957,129.2959758,-8.385,-93.732,-6.274,1,4929,33,99
1051,32.5956989,129.2959764,-8.385,-92.742,-6.133,1,4929,33,99
1052,32.5957021,129.2959769,-8.385,-91.752,-5.992,1,4929,33,99
1053,32.5957054,129.2959775,-8.385,-90.762,-5.851,1,4929,33,99
1054,32.5957086,129.295978,-8.385,-89.772,-5.71,1,4929,33,99
1055,32.5957118,129.2959785,-8.385,-88.782,-5.569,1,4929,33,99
1056,32.595715,129.2959791,-8.385,-87.792,-5.428,1,4929,33,99
1057,32.5957182,129.2959796,-8.385,-86.802,-5.287,1,4929,33,99
1058,32.5957214,129.2959802,-8.385,-85.812,-5.146,1,4929,33,99
1059,32.5957246,129.2959807,-8.385,-84.822,-5.005,1,4929,33,99
1060,32.5957279,129.2959813,-8.385,-83.832,-4.864,1,4929,33,99
1061,32.5957311,129.2959818,-8.385,-82.842,-4.723,1,4929,33,99
1062,32.5957343,129.2959823,-8.385,-81.852,-4.582,1,4929,33,99
1063,32.5957375,129.2959829,-8.385,-80.862,-4.441,1,4929,33,99
1064,32.5957407,129.2959834,-8.385,-79.872,-4.3,1,4929,33,99
1065,32.5957439,129.295984,-8.385,-78.882,-4.159,1,4929,33,99
1066,32.5957471,129.2959845,-8.385,-77.892,-4.018,1,4929,33,99
1067,32.5957503,129.2959851,-8.385,-76.902,-3.877,1,4929,33,99
1068,32.5957536,129.2959856,-8.385,-75.912,-3.736,1,4929,33,99
1069,32.5957568,129.2959862,-8.385,-74.922,-3.595,1,4929,33,99
1070,32.59576,129.2959867,-8.385,-73.932,-3.454,1,4929,33,99
1071,32.5957632,129.2959872,-8.385,-72.942,-3.313,1,4929,33,99
1072,32.5957664,129.2959878,-8.385,-71.952,-3.172,1,4929,33,99
1073,32.5957696,129.2959883,-8.385,-70.962,-3.031,1,4929,33,99
1074,32.5957728,129.2959889,-8.385,-69.972,-2.89,1,4929,33,99
1075,32.5957761,129.2959894,-8.385,-68.982,-2.749,1,4929,33,99
1076,32.5957793,129.29599,-8.385,-67.992,-2.608,1,4929,33,99
1077,32.5957825,129.2959905,-8.385,-67.002,-2.467,1,4929,33,99
1078,32.5957857,129.295991,-8.385,-66.012,-2.326,1,4929,33,99
1079,32.5957889,129.2959916,-8.385,-65.022,-2.185,1,4929,33,99
1080,32.5957921,129.2959921,-8.385,-64.032,-2.044,1,4929,33,99
1081,32.5957953,129.2959927,-8.385,-63.042,-1.903,1,4929,33,99
1082,32.5957986,129.2959932,-8.385,-62.052,-1.762,1,4929,33,99
1083,32.5958018,129.2959938,-8.385,-61.062,-1.621,1,4929,33,99
1084,32.595805,129.2959943,-8.385,-60.072,-1.48,1,4929,33,99
1085,32.5958082,129.2959948,-8.385,-59.082,-1.339,1,4929,33,99
1086,32.5958114,129.2959954,-8.385,-58.092,-1.198,1,4929,33,99
1087,32.5958146,129.2959959,-8.385,-57.102,-1.057,1,4929,33,99
1088,32.5958178,129.2959965,-8.385,-56.112,-0.916,1,4929,33,99
1089,32.5958211,129.295997,-8.385,-55.122,-0.775,1,4929,33,99
1090,32.5958243,129.2959976,-8.385,-54.132,-0.634,1,4929,33,99
1091,32.5958275,129.2959981,-8.385,-53.142,-0.493,1,4929,33,99
1092,32.5958307,129.2959986,-8.385,-52.152,-0.352,1,4929,33,99
1093,32.5958339,129.2959992,-8.385,-51.162,-0.211,1,4929,33,99
1094,32.5958371,129.2959997,-8.385,-50.172,-0.07,1,4929,33,99
1095,32.5958403,129.3000003,-8.385,-49.182,0.071,1,4929,34,90
1096,32.5958436,129.3000008,-8.385,-48.192,0.212,1,4929,34,90
1097,32.5958468,129.3000014,-8.385,-47.202,0.353,1,4929,34,90
1098,32.59585,129.3000019,-8.385,-46.212,0.494,1,4929,34,90
1099,32.5958532,129.3000024,-8.385,-45.222,0.635,1,4929,34,90
1100,32.5958564,129.300003,-8.385,-44.232,0.776,1,4929,34,90
1101,32.5958596,129.3000035,-8.385,-43.242,0.917,1,4929,34,90
1102,32.5958628,129.3000041,-8.385,-42.252,1.058,1,4929,34,90
1103,32.595866,129.3000046,-8.385,-41.262,1.199,1,4929,34,90
1104,32.5958693,129.3000052,-8.385,-40.272,1.34,1,4929,34,90
1105,32.5958725,129.3000057,-8.385,-39.282,1.481,1,4929,34,90
1106,32.5958757,129.3000062,-8.385,-38.292,1.622,1,4929,34,90
1107,32.5958789,129.3000068,-8.385,-37.302,1.763,1,4929,34,90
1108,32.5958821,129.3000073,-8.385,-36.312,1.904,1,4929,34,90
1109,32.5958853,129.3000079,-8.385,-35.322,2.045,1,4929,34,90
1110,32.5958885,129.3000084,-8.385,-34.332,2.186,1,4929,34,90
1111,32.5958918,129.300009,-8.385,-33.342,2.327,1,4929,34,90
1112,32.595895,129.3000095,-8.385,-32.352,2.468,1,4929,34,90
1113,32.5958982,129.3000101,-8.385,-31.362,2.609,1,4929,34,90
1114,32.5959014,129.3000106,-8.385,-30.372,2.75,1,4929,34,90
1115,32.5959015,129.3000106,-8.385,-30.345,2.754,1,4929,34,90
1116,32.595515,129.295958,-5.575,-149.405,-10.89,1,4929,33,99
1117,32.5955114,129.2959594,-5.575,-150.501,-10.546,1,4929,33,99
1118,32.5955066,129.2959622,-5.575,-151.98,-9.819,1,4929,33,99
1119,32.5955024,129.295967,-5.575,-153.276,-8.576,1,4929,33,99
1120,32.5954993,129.2959707,-5.575,-154.239,-7.616,1,4929,33,99
1121,32.5954975,129.2959746,-5.575,-154.786,-6.606,1,4929,33,99
1122,32.5954964,129.2959774,-5.575,-155.133,-5.862,1,4929,33,99
1123,32.5954949,129.2959809,-5.575,-155.597,-4.968,1,4929,33,99
1124,32.5954515,129.3003315,-5.575,-168.962,86.059,1,4929,34,90
1125,32.5953703,129.2959225,-8.385,-193.977,-20.108,1,4929,33,99
1126,32.5954581,129.2959369,-8.385,-166.92,-16.38,1,4929,33,99
1127,32.5953671,129.295922,-8.385,-194.968,-20.245,1,4929,33,99
1128,32.5953735,129.2959231,-8.385,-192.986,-19.971,1,4929,33,99
1129,32.5953767,129.2959236,-8.385,-191.995,-19.834,1,4929,33,99
1130,32.5953799,129.2959241,-8.385,-191.004,-19.697,1,4929,33,99
1131,32.5953831,129.2959246,-8.385,-190.013,-19.56,1,4929,33,99
1132,32.5953864,129.2959252,-8.385,-189.022,-19.423,1,4929,33,99
1133,32.5953896,129.2959257,-8.385,-188.031,-19.286,1,4929,33,99
1134,32.5953928,129.2959262,-8.385,-187.04,-19.149,1,4929,33,99
1135,32.595396,129.2959268,-8.385,-186.049,-19.012,1,4929,33,99
1136,32.5953992,129.2959273,-8.385,-185.058,-18.875,1,4929,33,99
1137,32.5954025,129.2959278,-8.385,-184.067,-18.738,1,4929,33,99
1138,32.5954057,129.2959283,-8.385,-183.076,-18.601,1,4929,33,99
1139,32.5954089,129.2959289,-8.385,-182.085,-18.464,1,4929,33,99
1140,32.5954121,129.2959294,-8.385,-181.094,-18.327,1,4929,33,99
1141,32.5954153,129.2959299,-8.385,-180.103,-18.19,1,4929,33,99
1142,32.5954185,129.2959305,-8.385,-179.112,-18.053,1,4929,33,99
1143,32.5954218,129.295931,-8.385,-178.121,-17.916,1,4929,33,99
1144,32.595425,129.2959315,-8.385,-177.13,-17.779,1,4929,33,99
1145,32.5954282,129.295932,-8.385,-176.139,-17.642,1,4929,33,99
1146,32.5954314,129.2959326,-8.385,-175.148,-17.505,1,4929,33,99
1147,32.5954346,129.2959331,-8.385,-174.157,-17.368,1,4929,33,99
1148,32.5954378,129.2959336,-8.385,-173.166,-17.231,1,4929,33,99
1149,32.5954411,129.2959341,-8.385,-172.175,-17.094,1,4929,33,99
1150,32.5954443,129.2959347,-8.385,-171.184,-16.957,1,4929,33,99
1151,32.5954475,129.2959352,-8.385,-170.193,-16.82,1,4929,33,99
1152,32.5954507,129.2959357,-8.385,-169.202,-16.683,1,4929,33,99
1153,32.5954539,129.2959363,-8.385,-168.211,-16.546,1,4929,33,99
1154,32.5954549,129.2959364,-8.385,-167.912,-16.505,1,4929,33,99
1155,32.5954613,129.2959374,-8.385,-165.928,-16.255,1,4929,33,99
1156,32.5954646,129.2959379,-8.385,-164.936,-16.13,1,4929,33,99
1157,32.5954678,129.2959383,-8.385,-163.944,-16.005,1,4929,33,99
1158,32.595471,129.2959388,-8.385,-162.952,-15.88,1,4929,33,99
1159,32.5954742,129.2959393,-8.385,-161.96,-15.755,1,4929,33,99
1160,32.5954774,129.2959398,-8.385,-160.968,-15.63,1,4929,33,99
1161,32.5954807,129.2959403,-8.385,-159.976,-15.505,1,4929,33,99
1162,32.5954839,129.2959407,-8.385,-158.984,-15.38,1,4929,33,99
1163,32.5954871,129.2959412,-8.385,-157.992,-15.255,1,4929,33,99
1164,32.5954903,129.2959417,-8.385,-157,-15.13,1,4929,33,99
1165,32.5954935,129.2959422,-8.385,-156.008,-15.005,1,4929,33,99
1166,32.5954968,129.2959427,-8.385,-155.016,-14.88,1,4929,33,99
1167,32.5955,129.2959432,-8.385,-154.024,-14.755,1,4929,33,99
1168,32.5955032,129.2959436,-8.385,-153.032,-14.63,1,4929,33,99
1169,32.5955064,129.2959441,-8.385,-152.04,-14.505,1,4929,33,99
1170,32.5955096,129.2959446,-8.385,-151.048,-14.38,1,4929,33,99
1171,32.5955129,129.2959451,-8.385,-150.056,-14.255,1,4929,33,99
1172,32.5955161,129.2959456,-8.385,-149.064,-14.13,1,4929,33,99
1173,32.5955183,129.2959459,-8.385,-148.394,-14.045,1,4929,33,99
1174,32.5956562,129.2959509,-8.385,-105.911,-12.74,1,4929,33,99
1175,32.595653,129.2959504,-8.385,-106.901,-12.882,1,4929,33,99
1177,32.5956497,129.2959498,-8.385,-107.891,-13.024,1,4929,33,99
1178,32.5956465,129.2959493,-8.385,-108.881,-13.166,1,4929,33,99
1179,32.5956433,129.2959487,-8.385,-109.871,-13.308,1,4929,33,99
1180,32.5956401,129.2959482,-8.385,-110.861,-13.45,1,4929,33,99
1181,32.5956369,129.2959476,-8.385,-111.851,-13.592,1,4929,33,99
1182,32.5956337,129.2959471,-8.385,-112.841,-13.734,1,4929,33,99
1183,32.5956305,129.2959465,-8.385,-113.831,-13.876,1,4929,33,99
1184,32.5956272,129.295946,-8.385,-114.821,-14.018,1,4929,33,99
1185,32.595624,129.2959454,-8.385,-115.811,-14.16,1,4929,33,99
1186,32.5956208,129.2959449,-8.385,-116.801,-14.302,1,4929,33,99
1187,32.5956176,129.2959444,-8.385,-117.791,-14.444,1,4929,33,99
1188,32.5956144,129.2959438,-8.385,-118.781,-14.586,1,4929,33,99
1189,32.5956112,129.2959433,-8.385,-119.771,-14.728,1,4929,33,99
1190,32.595608,129.2959427,-8.385,-120.761,-14.87,1,4929,33,99
1191,32.5956048,129.2959422,-8.385,-121.751,-15.012,1,4929,33,99
1192,32.5956015,129.2959416,-8.385,-122.741,-15.154,1,4929,33,99
1193,32.5955983,129.2959411,-8.385,-123.731,-15.296,1,4929,33,99
1194,32.5955951,129.2959405,-8.385,-124.721,-15.438,1,4929,33,99
1195,32.5955919,129.29594,-8.385,-125.711,-15.58,1,4929,33,99
1196,32.5955887,129.2959394,-8.385,-126.701,-15.722,1,4929,33,99
1197,32.5955855,129.2959389,-8.385,-127.691,-15.864,1,4929,33,99
1198,32.5955823,129.2959383,-8.385,-128.681,-16.006,1,4929,33,99
1199,32.595579,129.2959378,-8.385,-129.671,-16.148,1,4929,33,99
1200,32.5955758,129.2959372,-8.385,-130.661,-16.29,1,4929,33,99
